Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 00:01:00,-16.33628196,64.09930121,190.85,,,17,9.1,2680922.39009,-785799.744441,5714730.72038,0.0154332770805,1.42900713708e-06,1.55824500502,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 03:01:00,-16.33628203,64.09930117,190.84,,,16,8.1,2680922.38878,-785799.747616,5714730.70944,0.011468867407,1.06193216732e-06,1.56895984683,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 06:01:00,-16.3362817,64.0993011,190.84,,,15,6.6,2680922.40005,-785799.734149,5714730.70603,0.0178831434184,1.65584661281e-06,1.57222105909,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 09:01:00,-16.33628194,64.09930109,190.84,,,20,9.1,2680922.39772,-785799.745661,5714730.70554,0.0117552552307,1.0884495584e-06,1.57195464858,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 12:01:00,-16.33628204,64.09930113,190.83,,,18,9.6,2680922.3883,-785799.747983,5714730.69849,0.0119858300387,1.10979907766e-06,1.57981621217,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 15:01:00,-16.33628179,64.09930097,190.79,,,17,9.6,2680922.39036,-785799.735884,5714730.65472,0.0454615974323,4.20940716965e-06,1.62392868791,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 18:01:00,-16.33628199,64.09930111,190.82,,,17,9.3,2680922.38672,-785799.744979,5714730.68852,0.0351950816724,3.25880385855e-06,1.59011616638,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-04 21:01:00,-16.33628206,64.09930117,190.81,,,16,8.0,2680922.3758,-785799.745333,5714730.68245,0.0125056593237,1.15793141886e-06,1.59741184212,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 00:01:00,-16.33628232,64.0993012,190.81,,,15,8.1,2680922.36934,-785799.756653,5714730.68391,0.0131111977292,1.21399978974e-06,1.59588228693,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 03:01:00,-16.33628209,64.09930111,190.8,,,18,8.2,2680922.37697,-785799.747201,5714730.67053,0.0180675973411,1.67292567973e-06,1.60890201277,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 06:01:00,-16.33628168,64.09930108,190.8,,,15,7.2,2680922.38548,-785799.728863,5714730.66907,0.02026920955,1.87677866204e-06,1.61091910138,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 09:01:00,-16.33628183,64.09930115,190.8,,,19,7.5,2680922.37668,-785799.733907,5714730.67248,0.0106954203282,9.90316697056e-07,1.60814164466,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 12:01:00,-16.33628206,64.09930102,190.78,,,17,6.7,2680922.37766,-785799.745879,5714730.64816,0.0271257618632,2.51164461697e-06,1.63106113533,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 15:01:00,-16.33628197,64.09930105,190.78,,,15,6.3,2680922.376,-785799.740821,5714730.64962,0.00551752540006,5.10881981487e-07,1.63023083754,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 18:01:00,-16.33628205,64.09930102,190.8,,,17,4.3,2680922.38618,-785799.747868,5714730.66615,0.0206494887003,1.91198969447e-06,1.61208873536,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-05 21:01:00,-16.33628218,64.09930122,190.81,,,16,2.6,2680922.36934,-785799.749538,5714730.68489,0.0252450166215,2.33750153903e-06,1.5954742555,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 00:01:00,-16.33628211,64.09930107,190.79,,,15,2.4,2680922.37635,-785799.748036,5714730.65959,0.0262923196908,2.43447404545e-06,1.61973614389,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 03:01:00,-16.33628229,64.0993011,190.78,,,16,2.5,2680922.3668,-785799.754384,5714730.65206,0.0137191834025,1.27029475949e-06,1.62788229573,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 06:01:00,-16.33628197,64.09930108,190.8,,,16,3.4,2680922.3815,-785799.742432,5714730.66907,0.0254642075927,2.35779699932e-06,1.61019348047,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 09:01:00,-16.33628205,64.09930107,190.78,,,18,4.0,2680922.37298,-785799.744,5714730.65059,0.0204073210787,1.88956676655e-06,1.62937288712,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 12:01:00,-16.33628214,64.09930105,190.78,,,18,5.9,2680922.37367,-785799.748776,5714730.64962,0.00492229099134,4.55767684383e-07,1.62986758905,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 15:01:00,-16.33628193,64.09930096,190.81,,,16,8.8,2680922.39779,-785799.745174,5714730.67222,0.0332493040579,3.07863926462e-06,1.60498412289,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-06 21:01:00,-16.33628209,64.09930119,190.86,,,17,5.4,2680922.39442,-785799.752316,5714730.7284,0.0567302380291,2.62639990876e-06,1.54914684474,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 00:02:00,-16.33628201,64.09930131,190.8,,,16,6.6,2680922.35882,-785799.737816,5714730.68027,0.061596941341,5.67190988407e-06,1.6023884654,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 03:01:00,-16.33628205,64.09930096,190.78,,,17,7.6,2680922.38357,-785799.747103,5714730.64524,0.0438892775034,4.0865249072e-06,1.63315676481,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 06:01:00,-16.33628191,64.09930103,190.82,,,15,8.0,2680922.39552,-785799.743492,5714730.68463,0.0413218750854,3.82609954494e-06,1.59308991292,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 09:01:00,-16.33628208,64.09930121,190.8,,,17,9.7,2680922.36748,-785799.743912,5714730.6754,0.0295192415773,2.73326310901e-06,1.60554402,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 12:01:00,-16.33628201,64.099301,190.78,,,18,9.8,2680922.38027,-785799.744103,5714730.64719,0.0309796213324,2.86848345671e-06,1.6318579957,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 15:01:00,-16.33628195,64.09930099,190.78,,,15,10.4,2680922.38205,-785799.741578,5714730.6467,0.00313077852461,2.89886900427e-07,1.63233793053,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 18:01:00,-16.33628204,64.09930098,190.77,,,16,8.8,2680922.37759,-785799.744842,5714730.63722,0.0109772724519,1.01641411592e-06,1.641981802,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-07 21:01:00,-16.33628231,64.09930106,190.81,,,14,7.1,2680922.38295,-785799.760134,5714730.67709,0.0430448581413,3.98563501309e-06,1.60069023163,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 00:01:00,-16.33628196,64.09930098,190.78,,,16,6.6,2680922.38288,-785799.742328,5714730.64621,0.0356480439323,3.30074480855e-06,1.63266115279,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 03:01:00,-16.33628195,64.099301,190.77,,,15,6.1,2680922.3769,-785799.740067,5714730.63819,0.0102571472535,9.49735856801e-07,1.64149318638,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 06:01:00,-16.33628181,64.09930092,190.78,,,16,3.9,2680922.39071,-785799.737002,5714730.64329,0.0150379426014,1.39240209273e-06,1.63510830944,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 09:01:00,-16.33628187,64.09930092,190.75,,,18,5.2,2680922.37731,-785799.736123,5714730.6163,0.0301423118404,2.79095480003e-06,1.66343015549,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 12:01:00,-16.33628188,64.09930091,190.76,,,18,6.6,2680922.38233,-785799.738102,5714730.62481,0.010073758454,9.32755412406e-07,1.65425777584,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 15:01:00,-16.33628168,64.09930085,190.76,,,15,8.0,2680922.39084,-785799.730436,5714730.62189,0.0118254496152,1.09494903844e-06,1.65685198703,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 18:01:00,-16.33628188,64.09930098,190.74,,,16,4.6,2680922.36721,-785799.73367,5714730.61023,0.0265544235104,2.45874291763e-06,1.67086536743,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-08 21:01:00,-16.33628189,64.09930094,190.78,,,17,3.3,2680922.38769,-785799.740181,5714730.64426,0.0402507522361,3.72692150334e-06,1.63421452432,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 00:01:00,-16.33628185,64.09930097,190.74,,,16,4.9,2680922.36858,-785799.732548,5714730.60974,0.0401869307897,3.72101211016e-06,1.67127477482,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 03:01:00,-16.33628206,64.09930099,190.75,,,16,4.5,2680922.36797,-785799.743039,5714730.61971,0.0144851111516,1.34121399552e-06,1.6606127493,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 06:02:00,-16.33628167,64.09930088,190.77,,,16,4.1,2680922.39229,-785799.730351,5714730.63235,0.0301993011155,2.78078279148e-06,1.64634976845,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 09:02:00,-16.33628185,64.09930091,190.77,,,18,4.8,2680922.38693,-785799.737927,5714730.63381,0.00939233701382,8.69660834613e-07,1.64484190012,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 12:01:00,-16.33628176,64.099301,190.74,,,17,7.0,2680922.36693,-785799.727491,5714730.6112,0.0319362913383,2.9735839235e-06,1.67048020426,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 15:01:00,-16.33628178,64.09930094,190.76,,,15,6.2,2680922.38081,-785799.732576,5714730.62627,0.021111437371,1.95476271954e-06,1.65346256244,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 18:01:00,-16.33628184,64.09930086,190.78,,,17,5.6,2680922.39607,-785799.740098,5714730.64037,0.0220929849639,2.04564675592e-06,1.63714918686,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-09 21:01:00,-16.33628194,64.0993016,190.77,,,16,5.8,2680922.31929,-785799.722675,5714730.66741,0.0832436337984,7.70774387022e-06,1.62218642397,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 00:01:00,-16.33628207,64.09930092,190.77,,,17,5.6,2680922.38295,-785799.747939,5714730.63429,0.0760724484015,7.04374522236e-06,1.64399691123,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 03:01:00,-16.33628224,64.09930082,190.73,,,15,4.8,2680922.37348,-785799.753799,5714730.59344,0.042343736908,3.92071638037e-06,1.68511293664,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 06:01:00,-16.33628127,64.09930074,190.72,,,15,5.7,2680922.39029,-785799.70944,5714730.58055,0.0491580874114,4.55167476032e-06,1.69979171023,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 09:02:00,-16.33628187,64.09930083,190.74,,,17,5.1,2680922.38178,-785799.737433,5714730.60293,0.0368315637522,3.39148837497e-06,1.67604103143,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 12:00:00,-16.33628177,64.09930086,190.76,,,19,7.0,2680922.38865,-785799.734365,5714730.62238,0.0208557021798,1.95278110297e-06,1.65626939062,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 15:01:00,-16.33628188,64.09930095,190.72,,,15,6.9,2680922.36171,-785799.732059,5714730.59078,0.0415864974077,3.82932756977e-06,1.69091548653,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 18:01:00,-16.33628185,64.09930081,190.74,,,16,6.6,2680922.38398,-785799.737062,5714730.60195,0.0254112995224,2.35289810393e-06,1.67678647727,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-10 21:01:00,-16.33628182,64.09930087,190.75,,,13,7.0,2680922.38281,-785799.735194,5714730.61387,0.0121194684865,1.12217300801e-06,1.66528034282,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 00:01:00,-16.33628177,64.09930084,190.75,,,17,6.7,2680922.38638,-785799.733701,5714730.61241,0.00413873976306,3.83216644728e-07,1.66644978012,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 03:01:00,-16.33628228,64.09930088,190.78,,,14,7.5,2680922.38811,-785799.760122,5714730.64134,0.0392207773815,3.63155346125e-06,1.6355079435,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 06:00:00,-16.33628171,64.09930083,190.74,,,13,8.4,2680922.38397,-785799.729947,5714730.60293,0.0490256659367,4.56477336468e-06,1.67643362993,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 09:01:00,-16.33628167,64.09930084,190.73,,,16,10.5,2680922.37937,-785799.726564,5714730.59442,0.0102492343656,9.437600705e-07,1.68567813193,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 12:01:00,-16.33628171,64.09930086,190.72,,,17,11.5,2680922.3727,-785799.726643,5714730.5864,0.0104295389652,9.65698052337e-07,1.69438369981,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 15:01:00,-16.33628174,64.09930092,190.72,,,14,11.4,2680922.36652,-785799.726354,5714730.58932,0.00684701056677,6.33982459886e-07,1.69226475566,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 18:01:00,-16.33628167,64.0993008,190.72,,,14,11.2,2680922.37903,-785799.726464,5714730.58347,0.0138064104008,1.27837133341e-06,1.69655348961,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-11 21:01:00,-16.33628117,64.09930055,190.71,,,14,10.5,2680922.40575,-785799.708892,5714730.5623,0.0383554320201,3.55142889075e-06,1.71632052057,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 00:01:00,-16.33628131,64.09930045,190.72,,,16,9.6,2680922.41765,-785799.719492,5714730.56643,0.0164584796609,1.52393330193e-06,1.71009976189,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 03:01:00,-16.33628141,64.09930043,190.7,,,16,8.2,2680922.40982,-785799.722278,5714730.54746,0.0207061861425,1.91723945764e-06,1.72937691592,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 06:01:00,-16.33628123,64.09930048,190.72,,,14,7.2,2680922.41586,-785799.714902,5714730.56789,0.022541100651,2.08713894917e-06,1.70924548722,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 09:01:00,-16.33628141,64.09930045,190.7,,,17,7.4,2680922.40789,-785799.721714,5714730.54844,0.0220956097128,2.04588978822e-06,1.72864516842,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 12:01:00,-16.33628136,64.09930048,190.71,,,18,7.5,2680922.40988,-785799.719756,5714730.5589,0.010822622819,1.00209470546e-06,1.71826795256,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 15:01:00,-16.33628127,64.09930044,190.71,,,16,8.3,2680922.41497,-785799.716674,5714730.55695,0.0062564283668,5.79298922852e-07,1.72000851471,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 18:01:00,-16.33628132,64.09930042,190.7,,,13,9.5,2680922.41201,-785799.718349,5714730.54698,0.010531620891,9.75150082496e-07,1.73001030949,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-12 21:01:00,-16.33628129,64.09930041,190.66,,,13,9.3,2680922.39662,-785799.712312,5714730.51051,0.0400422595265,3.70761662283e-06,1.76819768425,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 00:01:00,-16.33628135,64.09930047,190.7,,,16,9.2,2680922.40679,-785799.718342,5714730.54941,0.0406608010728,3.76488898822e-06,1.72809264801,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 03:01:00,-16.3362813,64.09930039,190.67,,,16,9.2,2680922.4026,-785799.714573,5714730.51853,0.0313924315887,2.90670662859e-06,1.75945092007,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 06:01:00,-16.3362812,64.09930041,190.66,,,16,9.1,2680922.39785,-785799.708101,5714730.51051,0.0113466364888,1.0506144897e-06,1.76847296591,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 09:01:00,-16.33628135,64.09930048,190.69,,,15,9.0,2680922.40164,-785799.716831,5714730.5409,0.0318495216585,2.9490297832e-06,1.7371665719,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 12:01:00,-16.33628098,64.09930032,190.67,,,19,10.1,2680922.41372,-785799.701575,5714730.51512,0.0323054470061,2.99124509316e-06,1.76303522914,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 15:01:00,-16.3362811,64.09930049,190.63,,,15,10.4,2680922.37895,-785799.69748,5714730.48742,0.0446476565973,4.13404227753e-06,1.79433047364,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 18:02:00,-16.3362811,64.09930029,190.58,,,14,7.6,2680922.37724,-785799.696978,5714730.4327,0.0547460633356,5.04107397197e-06,1.84869532544,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-13 21:01:00,-16.33628057,64.09930068,190.68,,,13,6.8,2680922.38889,-785799.673464,5714730.54165,0.11206327532,1.04341969572e-05,1.74227851546,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 00:01:00,-16.33628127,64.09930027,190.65,,,18,5.5,2680922.40617,-785799.714097,5714730.4947,0.0644527915735,5.96785107162e-06,1.78277784928,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 03:01:00,-16.33628146,64.09930039,190.63,,,16,6.5,2680922.38364,-785799.717145,5714730.48255,0.0257836088666,2.38737119135e-06,1.79678586215,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 06:01:00,-16.33628124,64.09930036,190.63,,,14,5.6,2680922.38954,-785799.707697,5714730.48109,0.0112363592078,1.04040363035e-06,1.7984864541,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 09:01:00,-16.33628129,64.09930033,190.63,,,16,6.2,2680922.39174,-785799.710883,5714730.47963,0.00413873922401,3.83216594816e-07,1.79941208308,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 12:00:00,-16.33628122,64.09930026,190.6,,,19,7.3,2680922.38686,-785799.705896,5714730.44923,0.0311857062322,2.90369704211e-06,1.83047710589,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 15:00:00,-16.3362813,64.09930029,190.61,,,15,6.4,2680922.38707,-785799.710022,5714730.45969,0.0112428359753,1.04100333105e-06,1.81971648862,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 18:00:00,-16.33628118,64.09930025,190.62,,,14,5.9,2680922.39676,-785799.706764,5714730.46674,0.0124145495784,1.14949533133e-06,1.81207033134,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-14 21:01:00,-16.33628098,64.09930029,190.61,,,14,5.2,2680922.39146,-785799.695049,5714730.45969,0.0146623559757,1.35012485964e-06,1.82071125827,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 00:00:00,-16.33628113,64.09930027,190.64,,,19,6.3,2680922.4039,-785799.706318,5714730.4857,0.0309590824162,2.88259612814e-06,1.79263528775,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 03:01:00,-16.33628143,64.09930022,190.62,,,16,5.0,2680922.39622,-785799.719308,5714730.46527,0.0253977252071,2.33864872993e-06,1.81243324882,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 06:00:00,-16.33628113,64.09930027,190.62,,,13,6.4,2680922.39552,-785799.70386,5714730.46771,0.0156538953673,1.45753215711e-06,1.81150249099,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 12:01:00,-16.33628115,64.09930025,190.62,,,20,6.7,2680922.39717,-785799.70536,5714730.46674,0.00243357938772,1.12353619008e-07,1.81216302369,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 15:01:00,-16.33628127,64.09930027,190.6,,,16,8.7,2680922.38522,-785799.707954,5714730.44972,0.0209572682412,1.94048780012e-06,1.8299718195,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 18:01:00,-16.33628134,64.09930015,190.61,,,12,7.5,2680922.4,-785799.715843,5714730.45287,0.0170474903517,1.57847132886e-06,1.82467203403,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-15 21:00:00,-16.33628109,64.09930024,190.63,,,14,6.3,2680922.40315,-785799.704064,5714730.47524,0.0254806186176,2.37249707798e-06,1.80328400581,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 00:01:00,-16.33628112,64.09930021,190.6,,,19,6.6,2680922.39305,-785799.702628,5714730.4468,0.0302212711126,2.78280581147e-06,1.83257868395,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 03:01:00,-16.33628125,64.09930021,190.61,,,16,8.2,2680922.39546,-785799.709939,5714730.45579,0.0118397439663,1.09627258948e-06,1.82274552733,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 06:01:00,-16.33628105,64.09930018,190.59,,,14,9.4,2680922.3927,-785799.69897,5714730.43634,0.0225007749956,2.08340509219e-06,1.84332129718,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 09:01:00,-16.33628125,64.09930018,190.61,,,18,9.3,2680922.39834,-785799.710785,5714730.45433,0.0222508305361,2.06026208667e-06,1.82383649144,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 15:01:00,-16.33628109,64.09930012,190.56,,,13,7.7,2680922.38535,-785799.698848,5714730.40643,0.0510451336255,2.36320063081e-06,1.8736838375,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 18:01:00,-16.3362811,64.09930008,190.57,,,13,7.6,2680922.39326,-785799.701673,5714730.41348,0.0109600643075,1.01482076921e-06,1.86565662948,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-16 21:01:00,-16.33628112,64.09930008,190.55,,,14,7.6,2680922.3846,-785799.700151,5714730.39549,0.0200237610093,1.8540519453e-06,1.88447485247,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 00:01:00,-16.33628137,64.09930017,190.6,,,18,9.0,2680922.39347,-785799.715454,5714730.44485,0.052433404514,4.85494486241e-06,1.83328928546,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 03:01:00,-16.33628131,64.09930001,190.54,,,15,10.2,2680922.38454,-785799.709787,5714730.38308,0.0626635690901,5.80218232316e-06,1.8958920614,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 06:01:00,-16.33628116,64.09930014,190.58,,,16,9.7,2680922.39085,-785799.704016,5714730.4254,0.0431686379765,3.99709610894e-06,1.85386338351,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 09:01:00,-16.33628107,64.09930037,190.55,,,20,9.0,2680922.35738,-785799.689632,5714730.40961,0.0397078552693,3.67665326567e-06,1.87445496676,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 12:01:00,-16.33628116,64.09930016,190.57,,,20,9.8,2680922.38474,-785799.702224,5714730.41737,0.0311021686352,2.87983042919e-06,1.86258821825,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 15:01:00,-16.33628078,64.0993002,190.51,,,15,9.6,2680922.36095,-785799.675943,5714730.36535,0.0629539066809,5.82906543341e-06,1.91919856528,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 18:01:00,-16.33628115,64.09930013,190.54,,,14,7.9,2680922.37518,-785799.698916,5714730.38893,0.0358660904503,3.32093430095e-06,1.89205256378,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-17 21:01:00,-16.3362809,64.09930018,190.51,,,16,7.8,2680922.36123,-785799.682122,5714730.36438,0.032858234209,3.04242909343e-06,1.91949175882,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 00:01:00,-16.336281,64.09930017,190.53,,,19,6.7,2680922.3692,-785799.68954,5714730.38188,0.0206159565275,1.90888486366e-06,1.90056771938,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 03:01:00,-16.33628104,64.0993,190.51,,,14,6.0,2680922.37663,-785799.69375,5714730.35561,0.0276221175708,2.55760347878e-06,1.92538064901,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 06:01:00,-16.3362809,64.09930015,190.53,,,15,6.3,2680922.3725,-785799.685425,5714730.38091,0.0269487494786,2.49525458135e-06,1.9015912493,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 09:00:00,-16.33628107,64.09930012,190.53,,,18,6.6,2680922.37305,-785799.694226,5714730.37944,0.00893838904741,8.32252239052e-07,1.90211018665,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 12:00:00,-16.33628101,64.09930009,190.52,,,18,6.9,2680922.37257,-785799.691036,5714730.36899,0.0109427774571,1.01322013492e-06,1.91281888951,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 15:00:00,-16.33628099,64.09930011,190.52,,,15,8.0,2680922.37092,-785799.689536,5714730.36996,0.00243357878578,2.25331369054e-07,1.91217581157,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 18:00:00,-16.33628099,64.09930007,190.5,,,15,9.5,2680922.36639,-785799.688207,5714730.35002,0.0204911022215,1.89732427977e-06,1.93251782007,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-18 21:00:00,-16.33628096,64.09929999,190.52,,,15,8.9,2680922.38288,-785799.691517,5714730.36412,0.0219472257035,2.0321505281e-06,1.91653986639,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 00:00:00,-16.33628104,64.09929997,190.5,,,17,8.7,2680922.37532,-785799.693368,5714730.34515,0.0204984690732,1.89800639567e-06,1.93590432015,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 03:00:00,-16.336281,64.09930005,190.5,,,15,8.5,2680922.36817,-785799.689239,5714730.34905,0.00912934696263,8.45309903947e-07,1.93319020558,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 06:00:00,-16.33628107,64.09929999,190.49,,,15,7.4,2680922.3688,-785799.692979,5714730.33713,0.0125056570844,1.15793121152e-06,1.9445603153,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 09:01:00,-16.33628109,64.09930002,190.5,,,18,6.5,2680922.36983,-785799.694297,5714730.34759,0.0105894488365,9.75087369841e-07,1.93397590603,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 12:01:00,-16.33628117,64.09929999,190.5,,,18,8.4,2680922.37162,-785799.698886,5714730.34613,0.00513822523963,4.75761596262e-07,1.9348058378,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 15:01:00,-16.33628107,64.09929998,190.48,,,15,9.3,2680922.36557,-785799.692032,5714730.32765,0.0206159567254,1.90888488198e-06,1.9543779364,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 18:01:00,-16.3362811,64.09929999,190.49,,,16,8.9,2680922.36838,-785799.694382,5714730.33713,0.0101677221384,9.41455753558e-07,1.9444709998,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-19 21:01:00,-16.33628104,64.09929994,190.47,,,15,7.7,2680922.36564,-785799.690528,5714730.31671,0.020967348161,1.94142112602e-06,1.96534546405,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-20 03:01:00,-16.33628112,64.09930004,190.48,,,16,4.9,2680922.35911,-785799.692679,5714730.33057,0.0154757478483,7.16469807791e-07,1.95212296672,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-20 06:01:00,-16.33628077,64.09929992,190.45,,,15,5.8,2680922.36288,-785799.676001,5714730.29774,0.0370163389861,3.42743879501e-06,1.98583080204,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-20 09:01:00,-16.33628094,64.09930001,190.46,,,18,7.7,2680922.35608,-785799.682646,5714730.31112,0.0164127511401,1.51969917963e-06,1.97266832598,
Breidamerkurjokull Four Position 1,000004062094490,2018-10-20 12:01:00,-16.33628109,64.09929998,190.47,,,17,8.5,2680922.3611,-785799.691739,5714730.31865,0.0128327264216,1.18821540941e-06,1.96378743239,
